ID,Name,Description,ColumnSpec
plate,plate,,
platedlizard,plated lizard,,
platedlizardprobgecko,plated lizard (prob. gecko),,
plates,plates,,
platformfordrivingbirdsfromfarm,platform for driving birds from farm,,
play,Playǃ | play,,
playactivegames,play (active games),,
playagameofchancewithmesinceyouwillwineasily,"Play a game of chance with me, since you will win easily",,
playaninstrument,play an instrument,,
playdance,"play, dance",,
played,played,,
playground,playground,,
playing,playing,,
playingcard,playing card,,
playingcards,playing cards,,
playinstrument,play instrument,,
playmakelove,play; make love,,
playmusic,play music,,
playshedtheatre,"play shed, theatre",,
playstonegame,play stone game,,
plea,plea,,
plead,plead,,
pleasant,pleasant,,
please,please,,
pleasebuysomeofthoseveryfinetrinkets,Please buy some of those very fine trinkets.,,
pleaseexcuseme,please excuse me,,
pleases,pleases,,
pleaseslang,please (slang),,
pleasingtotaste,pleasing to taste,,
pleasure,pleasure,,
plectrum,plectrum,,
pledge,pledge,,
pleiades,Pleiades,,
plentiful,plentiful,,
plentifullarge,plentiful; large,,
plenty,plenty,,
plentybeingplentiful,"plenty, being plentiful",,
pleurisy,pleurisy,,
plofmvhangazi,pl. of mvhàngàzì,,
plot,plot,,
plough,plough,,
ploughedfield,ploughed field,,
ploughfurrow,"plough, furrow",,
ploughman,ploughman,,
ploughshare,ploughshare,,
plover,plover,,
plovers,plovers,,
plow,plow,,
plowsolutionsolvingdissolving,"plow; solution, solving, dissolving",,
plstingy,pl. stingy,,
pluck,pluck,,
pluckpick,"pluck, pick",,
plug,plug,,
plum,plum,,
plume,plume,,
plump,plump,,
plunder,plunder,,
plungeahead,plunge ahead,,
plunging,plunging,,
plural,(plural),,
pluralizer,[pluralizer],,
pluralmarker,plural marker,,
pluralparticle,(plural particle),,
pluralsuffix,plural suffix,,
pocket,pocket,,
pockettrouser,pocket (trouser),,
poem,poem,,
poemwiththreelines,poem with three lines,,
poet,poet,,
poeticafillertopreserverhyme,poetic (a filler to preserve rhyme),,
poeticword,poetic word,,
poetry,poetry,,
point,Point! | point,,
pointed,pointed,,
pointedend,pointed end,,
pointedobject,pointed object,,
points,points,,
pointtosomething,point to something,,
pointtothedog,Point to the dog.,,
pointwithfinger,point with finger,,
pointy,pointy,,
poison,poison,,
poisoned,poisoned,,
poisonedsick,"poisoned, sick",,
poisonforarrow,poison for arrow,,
poisoning,poisoning,,
poisonous,poisonous,,
poisonoussnake,poisonous snake,,
poisonthelarveofdiamphidiasimplex,"poison, the larve of Diamphidia simplex",,
pokesalad,poke salad,,
poland,Poland,,
pole,pole,,
polebeans,pole beans,,
polecat,polecat,,
poleforcarrying,pole for carrying,,
polegenitive,pole (genitive),,
polestick,"pole, stick",,
poleusedatfuneral,pole used at funeral,,
police,police,,
policeman,policeman,,
policestation,police station,,
polio,polio,,
polish,polish,,
polishlandowner,polish landowner,,
polishperson,Polish person,,
polishsyntheticcaoutchouc,Polish synthetic caoutchouc,,
polishtown,Polish town,,
polite,polite,,
politeintro,polite intro,,
politely,politely,,
politeparticle,polite particle,,
politicalparty,political party,,
politicspolicy,"politics, policy",,
polka,polka,,
pollen,pollen,,
pollution,pollution,,
pomegranate,pomegranate,,
pomeloafruit,pomelo (a fruit),,
pommel,pommel,,
pomp,pomp,,
pompous,pompous,,
pond,pond,,
ponds,ponds,,
pondtosink,pond; to sink,,
pooh,poohǃ,,
pool,pool,,
poolofwater,pool of water,,
poona,Poona,,
poor,poor,,
poorboy,poor boy,,
poorfellow,poor fellow,,
poorfriend,poor friend,,
poorlonely,"poor, lonely",,
poorlydone,poorly done,,
poorone,poor one,,
poorperson,poor person,,
poorsinger,poor singer,,
poorthin,"poor, thin",,
pope,Pope | pope | pope?,,
poplar,poplar,,
poppy,poppy,,
poppyred,poppy red,,
popular,popular,,
porcelain,porcelain,,
porcelainplate,porcelain plate,,
porch,porch,,
porcupine,Porcupine | porcupine,,
porcupineburrow,porcupine burrow,,
porkisdelicious,Pork is delicious.,,
porpoise,porpoise,,
porridge,porridge,,
port,port,,
porter,porter,,
portion,portion,,
portionofafarm,portion of a farm,,
portrelated,port-related,,
portuguesesong,Portuguese Song,,
poser,poser,,
position,position,,
possessedbyspirit,possessed by spirit,,
possession,possession,,
possessions,possessions,,
possessive,possessive,,
possible,possible,,
possiblyperhaps,"possibly, perhaps",,
possum,possum,,
possumspecies,possum species,,
post,post,,
postagestamp,postage stamp,,
postcard,post card | postcard,,
poster,poster,,
posterity,posterity,,
posthorse,post-horse,,
postoaktree,postoak tree,,
postpone,postpone,,
pot,pot,,
potash,potash,,
potato,potato,,
potatoes,potatoes,,
potbellied,pot-bellied,,
potentialwife,potential wife,,
pothand,"pot, hand",,
pots,pots,,
potscraper,pot scraper,,
pouch,pouch,,
pouchpurse,pouch; purse,,
poultry,poultry,,
pound,pound,,
poundapoundingblock,pound (a pounding block),,
poundasaverb,pound; as a verb,,
poundingblock,pounding block,,
pour,pour,,
pouredtopoursomething,poured; to pour something,,
pouring,pouring,,
pourit,pour it,,
pourout,pour out,,
pourwine,pour wine,,
pouting,pouting,,
poverty,poverty,,
povertyespofability,poverty (esp. of ability),,
powder,powder,,
powderbody,powder (body),,
powderbox,powder box,,
powdered,powdered,,
powderysoft,"powdery, soft",,
power,power,,
powerfully,powerfully,,
practice,practice,,
practicesorcery,practice sorcery,,
prairie,prairie,,
prairiedog,prairie dog,,
praise,praise,,
praised,praised,,
praising,praising,,
prank,prank,,
prattlingofchildren,prattling (of children),,
prawn,prawn,,
pray,pray,,
prayed,prayed,,
prayer,prayer,,
prayeroffering,prayer offering,,
prayingmantis,praying mantis,,
preaches,preaches,,
precipice,precipice,,
predestinedaffinity,predestined affinity,,
prefecture,prefecture,,
prefix,prefix,,
prefixforlikeness,(prefix for likeness),,
prefixfornumbers,(prefix for numbers),,
prefixinun,"prefix -in, -un",,
pregnant,pregnant,,
prejudice,prejudice,,
preparation,preparation,,
prepare,prepare,,
prepared,prepared,,
preparedfood,prepared food,,
preparedready,"prepared, ready",,
preparedreadytotravel,"prepared, ready (to travel)",,
preparemakeready,"prepare, make ready",,
preparing,preparing,,
preparingthatch,preparing thatch,,
prepindicatingidentity,prep. indicating identity,,
prescription,prescription,,
presence,presence,,
present,present,,
presentgift,present (gift),,
presentorgift,present or gift,,
preserveend,"preserve, end",,
presitge,presitge,,
press,press,,
pressagainst,press against,,
pressdownon,press down on,,
pressed,pressed,,
presseddown,pressed down,,
pressing,pressing,,
presson,press on,,
pressphysically,press physically,,
pressure,pressure,,
pretence,pretence,,
pretend,pretend,,
pretentious,pretentious,,
pretext,pretext,,
pretty,pretty,,
prettyeyes,pretty eyes,,
prettyfem,pretty (fem.),,
prettygood,pretty good,,
prettyhat,pretty hat,,
prettyofawoman,pretty (of a woman),,
prevented,prevented,,
previous,previous,,
prey,prey,,
price,price,,
pricecost,"price, cost",,
prickle,prickle,,
prickstitch,"prick, stitch",,
pride,pride,,
prideoflions,pride of lions,,
priest,priest,,
priestblackrobe,priest (black-robe),,
priestcrown,priest crown,,
primitiveoven,primitive oven,,
princess,princess,,
print,print,,
printed,printed,,
printedcloth,printed cloth,,
printer,printer,,
printing,printing,,
prior,prior,,
prison,prison,,
prisoners,prisoners,,
prissy,prissy,,
private,private,,
prize,prize,,
probable,probable,,
probably,probably,,
probe,probe,,
problem,problem,,
probvariantofputlumaga,prob. variant of 'putlʼumaga',,
proceed,proceed,,
processofentrapping,process of entrapping,,
processofusingforthefirsttime,process of using for the first time,,
product,product,,
profane,profane,,
profit,profit,,
profound,profound,,
progressdevelop,"progress, develop",,
prohibit,prohibit,,
prohibition,prohibition,,
prologue,prologue,,
promise,promise,,
promised,promised,,
promisegenitive,promise (genitive),,
promisingfemsing,promising (fem. sing.̠),,
promisinggenitivepl,promising (genitive pl.),,
prong,prong,,
pronoun,pronoun,,
properly,properly,,
propername,(proper name) | proper name,,
propernoun,proper noun,,
property,property,,
prophecy,prophecy,,
prophet,prophet,,
proposal,proposal,,
proposition,proposition,,
prose,prose,,
prosperity,prosperity,,
prosperityworth,"prosperity, worth",,
prostitute,prostitute,,
prostitutes,prostitutes,,
prostitution,prostitution,,
protect,protect,,
protection,protection,,
protrude,protrude,,
protrudingeyes,protruding eyes,,
proud,proud,,
proudperson,proud person,,
proved,proved,,
proverb,proverb,,
proverbequivalentoftwoheadsarebetterthanone,proverb equivalent of: Two heads are better than one.,,
proverboldsaying,"proverb, old saying",,
providefor,provide for,,
provisionof,provision of,,
provokeannoy,"provoke, annoy",,
prune,prune,,
psalm,psalm,,
pshaw,pshaw,,
psychology,psychology,,
pterodiscusspecies,Pterodiscus species,,
public,public,,
publicoffice,public office,,
publicsquare,public square,,
publisher,publisher,,
pudding,pudding,,
puddle,puddle,,
puffadder,puff adder,,
puffadders,puff adders,,
puffedrice,puffed rice,,
pufferfish,puffer fish,,
puffofair,puff of air,,
pulaar,Pulaar,,
pulaaratown,Pulaar (a town),,
pull,Pullǃ | pull,,
pullatnipple,pull at nipple,,
pullbackhuskofmaize,pull back husk of maize,,
pulldown,pull down,,
pulldownbendover,"pull down, bend over",,
pulldraw,"pull, draw",,
pulley,pulley,,
pulleyblock,pulley-block,,
pulleycanteen,pulley; canteen,,
pullingapart,pulling apart,,
pullit,pull it,,
pullitoff,pull it off!,,
pullout,pull out,,
pullsupportaway,pull support away,,
pullthelegout,pull the leg out,,
pullv,pull (v.),,
pulp,pulp,,
pulse,pulse,,
pulsecrop,pulse (crop),,
pumicestone,pumice stone,,
pump,pump,,
pumpkin,pumpkin,,
pumpthelamp,pump the lamp,,
punch,punch,,
punchthechest,punch the chest,,
punctuation,punctuation,,
punishment,punishment,,
pupil,pupil,,
pupilofeye,pupil of eye,,
pupiloftheeye,pupil of the eye,,
pupilstudent,"pupil, student",,
puppalealappacea,Puppalea lappacea,,
puppet,puppet,,
puppies,puppies,,
puppy,puppy,,
purchase,purchase,,
purchases,purchase's | purchases,,
pure,pure,,
puree,puree,,
purefine,"pure, fine",,
purehearted,pure-hearted,,
purges,purges,,
purity,purity,,
purple,purple,,
purplegrenadier,purple grenadier,,
purpleroot,purple root,,
purposely,purposely,,
purse,purse,,
pursue,pursue,,
pursuestalk,"pursue, stalk",,
pursuit,pursuit,,
pus,pus,,
push,push | push!,,
pushaway,push away,,
pushed,pushed,,
pushin,push in,,
pushinbyforce,push in by force,,
pushincarelessly,push in carelessly,,
pushing,pushing,,
pushingetflooded,"push in, get flooded",,
pushit,push it!,,
pushplural,push (plural),,
pushy,pushy,,
puss,puss,,
pusson,"pus, son",,
put,put,,
putallthingsintosomething,put all things into something,,
putapply,"put, apply",,
putcrossbeam,put cross beam,,
putdown,put down,,
putin,put in,,
putinahole,put in a hole,,
putinaroom,put in a room,,
putinfixin,"put in, fix in",,
putingoodorder,put in good order,,
putinthemouth,put in the mouth,,
putintoegpushanobjectintoabushwalkintobranches,"put into, eg push an object into a bush; walk into branches",,
putitback,put it back!,,
putitdown,put it down!,,
putitin,put it in!,,
putitup,put it up!,,
puton,put on,,
putonashoe,put on a shoe,,
putondress,"put on, dress",,
putonwater,put on water,,
putonwear,"put on, wear",,
putover,put over,,
putpast,put (past),,
putpp,put (p.p.),,
putpressureon,put pressure on,,
putredochreonitredden,put red ochre on it; redden,,
puts,puts,,
putsdownangrily,puts down angrily,,
puttingseedsinhole,putting seeds in hole,,
puttogether,put together,,
puttorest,put to rest,,
puzzle,puzzle,,
pyramid,pyramid,,
python,python,,
quack,quack,,
quadricepsfemoris,quadriceps femoris,,
quadruplet,quadruplet,,
quai,quai,,
quakingaspen,quaking aspen,,
quality,quality,,
quarrel,quarrel,,
quarrelling,quarrelling,,
quarrelmakeanoise,"quarrel, make a noise",,
quarry,quarry,,
quart,quart,,
quarter,quarter,,
quartermoney,quarter (money),,
quay,quay,,
queen,queen,,
queenfish,queenfish,,
queer,queer,,
quell,quell,,
quelldousefire,"quell, douse fire",,
quench,quench,,
querngensing,quern (gen. sing.),,
question,question,,
questionform,[question form],,
questionmarker,question marker,,
questionparticle,(question particle),,
questions,questions,,
queueline,"queue, line",,
quick,quick,,
quickasaflash,quick as a flash,,
quickglib,"quick, glib",,
quickly,quickly,,
quicklyfirst,"quickly, first",,
quickness,quickness,,
quicksand,quicksand,,
quicktemper,quick temper,,
quiet,quiet | quiet! | quietǃ,,
quietadj,quiet (adj),,
quietcalm,"quiet, calm",,
quietn,quiet (n.),,
quietnn,quiet (n.n.),,
quietpeace,"quiet, peace",,
quillpen,quill pen,,
quillstraightthorn,"quill, straight thorn",,
quilt,quilt,,
quite,quite,,
quiteafewtimes,quite a few times,,
quitegood,quite good,,
quitelikeable,quite likeable,,
quiver,quiver,,
quota,quota,,
quote,quote,,
quotient,quotient,,
qweer,qweer,,
r,R',,
rabbit,rabbit,,
rabbithare,"rabbit (hare) | rabbit, hare",,
rabid,rabid,,
rabies,rabies,,
raccoon,raccoon,,
race,race,,
racerunning,"race, running",,
rachelisagoodewestudent,Rachel is a good Ewe student.,,
racket,racket,,
rackshelf,"rack, shelf",,
radaname,Rada (name),,
raddish,raddish,,
radiance,radiance,,
radio,radio,,
radish,radish,,
raffia,raffia,,
raffiabag,raffia bag,,
raffiapalm,raffia palm,,
rafflelottery,"raffle, lottery",,
raft,raft,,
rafter,rafter,,
rag,rag,,
rage,rage,,
ragged,ragged,,
ragshredtatter,"rag, shred, tatter",,
rail,rail,,
railing,railing,,
railroadcar,railroad car,,
railroadstation,railroad station,,
railstracks,"rails, tracks",,
railway,railway,,
railwaystation,railway station,,
rain,rain,,
rainbow,rainbow,,
rainbowlorikeet,rainbow lorikeet,,
rainbowmushroomsp,"rainbow, mushroom sp.",,
rainbowmushroomsppl,"rainbow, mushroom sp. (pl.)",,
rainbows,rainbows,,
rainbowserpent,rainbow (serpent),,
rainbowsnakerainbow,rainbow snake; rainbow,,
raincloud,rain cloud | raincloud,,
rainforest,rain forest,,
raining,raining,,
rainn,rain (n.),,
rainnot,rain not,,
rainstopped,(rain) stopped,,
raintop,rain; top,,
rainyseason,rainy season,,
raise,raise,,
raiseanimals,raise animals,,
raisedbroughtupmscsg,"raised, brought up [msc. sg.]",,
raiseeducate,raiseǃ educateǃ,,
raiseinviteapriest,"raise, invite a priest",,
raiseup,raise up,,
raisin,raisin,,
raising,raising,,
raisins,raisins,,
rake,rake,,
ram,ram,,
ramp,ramp,,
rang,rang,,
rank,rank,,
ranklevel,"rank, level",,
ransom,ransom,,
rapids,rapids,,
rare,rare,,
rarely,rarely,,
raremeat,rare meat,,
rarenotoften,"rare, not often",,
rarestone,rare stone,,
rascal,rascal,,
rascalcoll,rascal (coll.),,
rash,rash,,
rashness,rashness,,
raspberry,raspberry,,
rat,rat,,
rateofexchange,rate of exchange,,
rather,rather,,
rathergood,rather good,,
ratmouse,"rat, mouse",,
rats,rats,,
ratten,ratten,,
rattle,rattle,,
rattleasboxesinthebackofavehicle,rattle (as boxes in the back of a vehicle),,
rattles,rattles,,
rattlesnakes,rattlesnakes,,
rave,ɢrave,,
ravel,ravel,,
raven,raven,,
ravens,ravens,,
ravine,ravine,,
ravinedraw,"ravine, draw",,
ravish,ravish,,
raw,raw,,
rawfish,raw fish,,
rawuncooked,"raw, uncooked",,
rawunripe,"raw, unripe",,
ray,ray,,
rayname,Ray (name),,
raysofafish,rays of a fish,,
raysofsun,rays of sun,,
razor,razor,,
razorblade,razor blade,,
reach,reach,,
reachforsomething,reach (for something),,
reachthrow,"reach, throw",,
read,read | readǃ,,
readerofkoran,reader of Koran,,
readimp,read (imp.),,
readimpfam,read (imp. fam.),,
reading,reading,,
readpastpart,read (past part.),,
readpasttense,read (past tense),,
reads,reads,,
readthis,read thisǃ,,
ready,ready | ready?,,
readyforaction,ready for action,,
real,real,,
really,real(ly) | really,,
reallycoverwell,really cover well,,
realtrue,"real, true",,
ream,ream,,
reap,reap,,
rear,rear,,
rearing,rearing,,
rearlight,rear light,,
reason,reason,,
rebate,rebate,,
rebel,rebel,,
rebozowool,rebozo wool,,
receive,receive,,
recent,recent,,
recentandcorrect,recent and correct,,
recently,recently,,
recepticle,recepticle,,
recite,recite,,
recognition,recognition,,
recognize,recognize,,
record,record,,
recordn,record (n.),,
recoverslightly,recover slightly,,
recovery,recovery,,
recrestedkorhaan,re-crested korhaan,,
recuperate,recuperate,,
red,red,,
redant,red ant,,
redantbed,red ant bed,,
redbean,red bean,,
redbeancake,red bean cake,,
redbushapple,red bush apple,,
redcolor,red color,,
redcoral,red coral,,
redden,redden,,
reddishblack,reddish-black,,
redeemer,Redeemer | redeemer,,
redeyeddove,red-eyed dove,,
redfleshwhichsticksoutoftheanusorredareaonababoon,"red flesh which sticks out of the anus, or red area on a baboon",,
redflower,red flower,,
redglow,red glow,,
redhaired,red-haired,,
redheadedwoodpecker,red-headed woodpecker,,
redheronbird,red heron (bird),,
redhotcinder,red hot cinder,,
redhouse,red house,,
redkangaroo,red kangaroo,,
redmonkey,red monkey,,
redness,redness,,
rednn,red (n.n.),,
redo,redo,,
redochre,red ochre,,
redpandanusnut,red pandanus nut,,
redraspberry,red raspberry,,
redtailedblackcockatoo,red-tailed black cockatoo,,
redtrees,red trees,,
redwingparrot,redwing parrot,,
redwoodtree,redwood tree,,
reed,reed,,
reedbuck,reedbuck,,
reedthatch,"reed, thatch",,
reef,reef,,
reelofthread,reel of thread,,
reflections,reflections,,
refusal,refusal,,
refusalofaproposition,refusal of a proposition,,
refuse,refuse,,
refusetohelp,refuse to help,,
regainconsciousness,regain consciousness,,
regardingtheunregretted,regarding the unregretted,,
region,region,,
regionalforback,regional for back,,
register,register,,
registration,registration,,
regret,regret,,
regretrepent,"regret, repent",,
rein,rein,,
reindeer,reindeer,,
reject,reject,,
rejectedbyspeaker,(rejected by speaker),,
rejoice,rejoice,,
relatechat,"relate, chat",,
relationship,relationship,,
relative,relative,,
relatives,relatives,,
relax,relax,,
relaxation,relaxation,,
release,release,,
relieved,relieved,,
religion,religion,,
religiousfestival,religious festival,,
religioustitle,religious title,,
relish,relish,,
remain,remain,,
remainder,remainder,,
remainin,remain in,,
remaining,remaining,,
remains,remains,,
remebrance,remebrance,,
remember,remember,,
remembers,remembers,,
remembrance,remembrance,,
remorse,remorse,,
remote,remote,,
remotearea,remote area,,
remoteisland,remote island,,
remove,remove,,
removeouterskin,remove outer skin,,
removing,removing,,
rennet,rennet,,
renown,renown,,
rent,rent,,
rentspace,rent space,,
repair,repair,,
repairing,repairing,,
repairmend,"repair, mend",,
repairs,repairs,,
repay,repay,,
repeat,repeat,,
repeatedly,repeatedly,,
repeatedlytalkendlessly,repeatedly talk endlessly,,
repeatthiswordfrogafterme,Repeat this word 'frog' after me.,,
repeatthiswordhungerafterme,Repeat this word 'hunger' after me.,,
repeatthiswordlardafterme,Repeat this word 'lard' after me.,,
repeatthiswordnowafterme,Repeat this word 'now' after me.,,
repeatthiswordropeafterme,Repeat this word 'rope' after me.,,
repeatthiswordsagebrushafterme,Repeat this word 'sagebrush' after me.,,
repeatthiswordshellafterme,Repeat this word 'shell' after me.,,
repeatthiswordwaitafterme,Repeat this word 'wait' after me.,,
repeatthiswordweavingafterme,Repeat this word 'weaving' after me.,,
repent,repent,,
repentance,repentance,,
repetition,repetition,,
replacement,replacement,,
reply,reply,,
replytogreeting,(reply to greeting),,
reprimand,reprimand,,
reptile,reptile,,
repugnance,repugnance,,
reputation,reputation,,
request,request,,
rescue,rescue!,,
research,research,,
resemble,resemble,,
resemblesyou,resembles you,,
resembleveryclosely,resemble very closely,,
resembling,resembling,,
reserve,reserve,,
reservoir,reservoir,,
resided,resided,,
residence,residence,,
residue,residue,,
residuedregs,"residue, dregs",,
resistcontest,"resist, contest",,
respect,respect,,
respected,respected,,
respectful,respectful,,
respectfulnameforanolderbrother,respectful name for an older brother,,
respectobey,"respect, obey",,
respond,respond,,
response,response,,
responseto14,response to 14,,
responsetogolobaena,response to 'golobaχena',,
responsetohlakonne,response to 'hlakonǁəne',,
responsetopeokuwasu,response to 'peǁʼokuwasu',,
responsetosayogaare,response to 'sayogaʔare',,
responsibility,responsibility,,
rest,rest,,
restlessunabletosleep,restless; unable to sleep,,
restrainconsolecalmpacifyreprimandactasanantidote,"restrain, console, calm, pacify, reprimand, act as an antidote",,
restroom,restroom,,
retiredfrompriesthood,retired from priesthood,,
retiregoback,"retire, go back",,
return,return | returnǃ,,
returnthings,return things,,
reveal,reveal,,
revenge,revenge,,
revolt,revolt,,
revolution,revolution,,
reward,reward,,
rheumatism,rheumatism,,
rhino,rhino,,
rhinoceros,rhinoceros,,
rhusspecies,Rhus species,,
rhyme,rhyme,,
rhythm,rhythm,,
rib,rib,,
ribbon,ribbon,,
ribs,ribs,,
rice,rice,,
ricecake,rice cake,,
ricefield,rice field,,
ricefields,rice fields,,
riceflour,rice flour,,
ricegivenatfuneral,rice given at funeral,,
ricepaddy,rice paddy,,
ricepl,rice (pl.),,
riceplant,rice plant,,
riceputinghee,rice put in ghee,,
riceputingheetoclarifyit,rice put in ghee to clarify it,,
riceseedling,rice seedling,,
ricesg,rice (sg.),,
riceshoot,rice shoot,,
ricestraw,rice straw,,
rich,rich,,
riches,riches,,
richness,richness,,
richpeople,rich people,,
richperson,rich person,,
richuncle,rich uncle,,
rickety,rickety,,
rickshaw,rickshaw,,
riddle,riddle,,
ride,ride,,
rideajeep,ride a jeep,,
rideon,ride on,,
rider,rider,,
rides,rides,,
ridge,ridge,,
ridgeofroof,ridge of roof,,
riding,riding,,
ridingclass,riding (class.),,
ridingcoll,riding (coll.),,
riffraff,riff-raff,,
rifle,rifle,,
riflefish,rifle fish,,
rift,rift,,
right,right | right?,,
rightarm,right (arm),,
rightaway,right away,,
righteous,righteous,,
righteousness,righteousness,,
righteouswoman,righteous woman,,
righthand,right (hand) | right hand,,
righthere,right here,,
rightherenow,"right here, now",,
rightnotleft,right (not left),,
rightsameequal,"right; same, equal",,
rightside,right (side) | right side,,
rightthere,right there,,
righttrue,right (true),,
rikshaw,rikshaw,,
rim,rim,,
rind,rind,,
ring,ring,,
ring2s,ring + 2s,,
ringfinger,ring finger,,
ringingsound,ringing sound,,
ringneckparrot,ringneck parrot,,
ringout,ring out,,
rings,rings,,
ringworm,ringworm,,
rinse,rinse,,
rinsemouth,rinse mouth,,
riot,riot,,
rioters,rioters,,
ripe,ripe,,
ripout,rip out,,
rippleofthesea,ripple of the sea,,
rise,rise,,
riseferment,"rise, ferment",,
rises,rises,,
riseup,rise up,,
risevofthesun,"rise (v.), of the sun",,
rising,rising,,
risky,risky,,
ritual,ritual,,
ritualsprinklingofwaterorurinetobringrain,ritual sprinkling of water or urine to bring rain,,
rival,rival,,
river,river,,
riverbank,riverbank,,
riverbed,river bed,,
riverbeddry,riverbed (dry),,
rivercreek,"river, creek",,
rivergenpl,river (gen. pl.),,
riverinflood,river in flood,,
rivers,rivers,,
riverside,riverside,,
riversnake,river snake,,
riverspring,river spring,,
roach,roach,,
road,road,,
roadbifurcate,(road) bifurcate,,
roadclean,road; clean,,
roadpatrol,road patrol,,
roanantelope,roan antelope,,
roanantelopepl,roan antelope (pl.),,
roar,roar,,
roarofananimal,roar (of an animal),,
roast,roast,,
roastburn,"roast, burn",,
roasted,roasted,,
roaster,roaster,,
roasting,roasting,,
roastmaizepopcorn,"roast maize, popcorn?",,
roastpig,roast pig,,
rob,rob,,
robber,robber,,
robbery,robbery,,
robberygen,robbery (gen.),,
robe,robe,,
robin,robin,,
robinchat,robinchat,,
robust,robust,,
rock,rock,,
rockhillmoney,"rock, hill; money",,
rockhole,rock hole,,
rocklizardspecies,rock lizard species,,
rockmoney,"rock, money",,
rockpython,rock python,,
rockrabbit,rock rabbit,,
rocksnake,rocksnake,,
rockspirit,rock spirit,,
rockstone,"rock, stone",,
rockwallaby,rock wallaby,,
rockyledgereef,"rocky ledge, reef",,
rode,rode,,
roe,roe,,
roll,roll,,
rollintoaballorsmallcylinder,roll into a ball or small cylinder,,
rollitout,roll it out,,
rolls,rolls,,
romania,Romania,,
rome,Rome,,
roof,roof,,
rooforfoodtraymadeofcoconutleaves,roof or food tray made of coconut leaves,,
roofpoles,roof poles,,
roofs,roofs,,
roofsgenpl,roofs (gen. pl.),,
room,room,,
roombuilding,room; building,,
rooms,rooms,,
rooster,rooster,,
root,root,,
rootcrop,root crop,,
rootingout,rooting out,,
rootofatree,root of a tree,,
rootofgetclassical,root of get (classical),,
rootofpenis,root of penis,,
roots,roots,,
rootup,root up,,
rootupdigout,"root up, dig out",,
rope,rope,,
ropecord,"rope, cord",,
ropefiber,rope fiber,,
ropeforclimbing,rope for climbing,,
ropeforclimbingpalms,rope for climbing palms,,
ropelikefiberboundaroundankleswhenclimbingpalmtrees,rope-like fiber bound around ankles when climbing palm trees,,
ropes,ropes,,
rosary,rosary,,
rose,Rose | rose,,
rot,rot,,
rotten,rotten,,
rottenfem,rotten (fem.),,
rottenold,"rotten, old",,
rottensmelly,"rotten, smelly",,
rottenstalemeat,rotten/stale meat,,
rottenstate,rotten state,,
rough,rough,,
roughharsh,"rough, harsh",,
roughinnorshelter,rough inn or shelter,,
roughness,roughness,,
roughrustic,"rough, rustic",,
roughsackingblanket,rough sacking blanket,,
roughsea,rough sea,,
round,round,,
roundaboutway,roundabout way,,
roundandround,round and round,,
rounded,rounded,,
roundhut,round hut,,
roundstonewithhandleforpounding,"round stone with handle, for pounding",,
roundtable,round table,,
roundworm,roundworm,,
route,route,,
row,row,,
rowing,rowing,,
rowingboat,rowing boat,,
rowline,row; line,,
royal,royal,,
royalbelt,royal belt,,
royalty,royalty,,
rozy,rozy,,
rub,rub,,
rubbed,rubbed,,
rubber,rubber,,
rubbertap,rubber tap,,
rubbertree,rubber tree,,
rubbing,rubbing,,
rubbish,rubbish,,
rubbishheap,rubbish heap,,
rubinfat,rub in fat,,
rubonfatorwaterwiththehand,rub on fat or water with the hand,,
ruborscratch,rub or scratch,,
rubwithhand,rub with hand,,
rubwithhands,rub with hands,,
rubwiththehand,rub with the hand,,
rudder,rudder,,
ruddyweaverbird,ruddy weaver bird,,
rude,rude,,
rudeformofyou,rude form of “you”,,
rudeness,rudeness,,
rudeormischievousbehavior,rude or mischievous behavior,,
rudeperson,rude person,,
ruffedgrouse,ruffed grouse,,
rug,rug,,
ruin,ruin,,
ruined,ruined,,
ruins,ruins,,
rule,rule,,
rulelaw,"rule, law",,
ruleprinciple,"rule, principle",,
ruler,ruler,,
rulers,rulers,,
rulevb,rule (vb),,
rum,Rum,,
rumble,rumble,,
ruminate,ruminate,,
rummage,rummage,,
rumor,rumor,,
rump,rump,,
run,Run! | run | run! | runǃ,,
runagainstsomethingimp,run against something (imp.),,
runalittletrot,run a little trot,,
runamok,run amok,,
runaway,run away,,
rungv,rung (v.),,
runhurry,"run, hurry",,
running,running,,
runningegwater,running (e.g. water),,
runs,runs,,
runsv,runs (V.),,
runv,run (v.),,
rupeecoin,rupee coin,,
ruralarea,rural area,,
rush,rush,,
rushhurry,rush; hurry,,
rushinginatorrent,rushing in a torrent,,
russia,Russia,,
russian,Russian,,
rust,rust,,
rustic,rustic,,
rusty,rusty,,
sabbath,Sabbath,,
sable,sable,,
sableantelope,Sable antelope,,
sableantelopes,Sable antelopes,,
sabre,sabre,,
sack,sack,,
sackbag,"sack, bag",,
sackcloth,sackcloth,,
sacks,sacks,,
sacred,sacred,,
sacredanimalsnake,"sacred animal, snake",,
sacredbell,sacred bell,,
sacredboard,sacred board,,
sacreddiary,sacred diary,,
sacredwater,sacred water,,
sacrifice,sacrifice,,
sacrificeoffering,"sacrifice, offering",,
sacrificeskills,"sacrifices, kills",,
sad,sad,,
saddle,saddle,,
sadness,sadness,,
sadnews,sad news,,
safe,safe,,
safetypin,safety pin,,
saffron,saffron,,
safricanblackflycatcher,S. African black flycatcher,,
